"","q1q2","q2q3","q1q3"
"1",1.08903088904609,0.781568707271077,1.87059959631716
"2",3.3778302907138,2.58898552048711,0.788844770226685
"3",0.531827732088948,0.485230111770606,1.01705784385955
"4",2.14399658855422,3.38667783613621,1.24268124758198
"5",0.162551033178183,0.030060030813627,0.19261106399181
"6",0.526939774259568,0.653381798607284,0.126442024347716
"7",0.416662729538337,1.73735679342832,2.15401952296666
"8",2.94856677691794,1.2310856066071,1.71748117031084
"9",1.47647064330951,2.8992558043795,1.42278516106999
"10",1.56456882943118,0.543209742482455,1.02135908694873
"11",3.22284391148217,1.21365221978475,2.00919169169743
"12",0.27776365586807,1.94106088753734,2.21882454340541
"13",2.22617298098855,1.21946851472341,1.00670446626514
"14",1.26289492217823,1.13516462000189,0.127730302176333
"15",0.0295775790647531,1.11773491350704,1.08815733444229
"16",1.19803392531953,0.676843526798136,1.87487745211767
"17",0.890877232499197,1.03719783767983,0.146320605180636
"18",0.618489901111703,1.81977696782692,2.43826686893863
"19",0.0596457359664187,1.5089153731586,1.56856110912502
"20",1.09729905542581,1.13177089389136,0.0344718384655498
"21",1.37114478802517,0.832413909579778,0.538730878445395
"22",1.24016629844602,2.39033057950009,1.15016428105408
"23",3.67272165143991,4.37844738930289,0.705725737862979
"24",1.1296086289656,1.7330580109047,0.603449381939102
"25",3.44641205157596,2.18630362700132,1.26010842457464
"26",3.18786633915971,0.5088887805139,2.6789775586458
"27",1.23111573391018,1.69464968286869,2.92576541677887
"28",0.6046098379322,0.510046643286782,1.11465648121898
"29",2.48881469729723,0.86101148037087,1.62780321692636
"30",0.665882180425552,1.51002861360525,2.17591079403081
"31",2.14374358253494,4.13193261244496,1.98818902991003
"32",2.68912192084026,3.14395173732681,0.454829816486553
"33",1.82931980197349,0.880209495496534,0.949110306476954
"34",1.09403435344804,1.43988674096949,0.345852387521444
"35",0.145000586707926,2.13418398495622,2.27918457166415
"36",5.77824551507301,0.953227369501968,4.82501814557105
"37",2.18878755358516,1.69783324317274,0.490954310412422
"38",0.117901896437746,0.604065496997351,0.486163600559604
"39",1.97538790590005,0.100142468222837,1.87524543767722
"40",3.69604685648574,0.717108674849804,2.97893818163593
"41",3.55058361720248,0.566303598649224,4.1168872158517
"42",1.75423140059751,0.53043012446938,1.22380127612813
"43",0.421073004449792,1.7825174851773,1.36144448072751
"44",0.259488086882499,1.22812609788041,0.968638010997908
"45",0.499905711854931,1.37264587983876,0.872740167983829
"46",0.665976667069511,1.53829126726411,0.872314600194602
"47",1.1883314898279,1.59107564252071,0.402744152692814
"48",5.42246155733753,0.779680089171047,4.64278146816649
"49",0.0521670588596646,0.94125706122995,0.889090002370285
"50",0.126530535540396,2.1736625465129,2.3001930820533
"51",0.644900193113093,0.255684720280095,0.389215472832998
"52",3.02578123686356,2.52606101540393,0.499720221459636
"53",4.75371153413498,0.408290874472973,5.16200240860795
"54",3.37571095786727,0.500450280313162,2.87526067755411
"55",1.71360116588683,0.539870521182473,2.2534716870693
"56",1.00820006472598,2.35325609347098,1.34505602874499
"57",0.427835681414388,2.61455750580491,2.18672182439052
"58",1.87667860280352,2.23211290516131,0.355434302357796
"59",1.76701963797682,0.471644405343817,1.295375232633
"60",2.98591889083649,0.0443595845352126,3.0302784753717
"61",5.00866709185783,1.1141830357016,3.89448405615623
"62",1.06085666596887,1.07794952074749,0.0170928547786211
"63",1.6349161714368,1.18666973295165,2.82158590438845
"64",0.161990253221297,1.91276330694584,2.07475356016713
"65",2.12955847021217,1.45131722267906,0.678241247533111
"66",2.27402153791873,1.38595295197937,0.888068585939362
"67",1.23326485456493,1.80190451205681,0.568639657491887
"68",0.140581114043505,0.81282280735351,0.953403921397016
"69",0.641994598231043,1.40030865292185,2.0423032511529
"70",0.073052766766436,0.860295649038801,0.787242882272365
"71",1.37591357865958,0.300317413839053,1.67623099249863
"72",2.11129187257159,5.45996389678744,3.34867202421584
"73",1.51583496185812,1.01477398380799,2.53060894566611
"74",2.09068402712259,1.56095911507171,3.65164314219429
"75",2.15842931662289,0.914205086731604,1.24422422989128
"76",0.524024043335695,0.652045783729509,0.128021740393814
"77",1.10009802880711,1.88284945752458,0.782751428717468
"78",1.32985316333271,6.9537000732876,5.62384690995489
"79",0.295218232542856,0.111846706466558,0.183371526076298
"80",2.42825166792006,0.0576969826582979,2.37055468526176
"81",2.18755829269584,0.442456899731167,2.63001519242701
"82",2.48617527057991,1.36857612010095,3.85475139068086
"83",0.568314323576365,0.851438230825916,0.283123907249551
"84",2.34646032812894,0.576930037138904,1.76953029099004
"85",0.0868294493855161,1.39632034323128,1.30949089384577
"86",1.50202958944824,1.65062545675513,0.148595867306891
"87",0.226504435175325,1.19500192731989,1.42150636249522
"88",0.254427555706952,0.266598273717748,0.0121707180107961
"89",0.636348186133096,1.08646805343878,0.450119867305687
"90",2.18975904979522,1.84447142725798,0.345287622537241
"91",0.865167302319782,0.0781535463003533,0.943320848620135
"92",0.0924039033951251,2.59588431252399,2.50348040912887
"93",0.353878352366129,3.14595602944224,2.79207767707611
"94",4.00729713999859,1.65245245534466,5.65974959534325
"95",1.48600085678667,2.02420688906651,0.538206032279847
"96",2.13356173940666,0.803953998649398,2.93751573805606
"97",4.64697058559138,0.1588623399624,4.80583292555378
"98",0.95571195947471,1.96049081646534,1.00477885699063
"99",1.27444143588074,1.12862245030133,0.145818985579414
"100",1.605500805275,0.661312891465814,2.26681369674082
"101",1.75233137106244,0.791549484214809,0.960781886847635
"102",0.652629185094361,1.23277492167254,0.580145736578181
"103",0.281989902861744,0.0852661332605933,0.196723769601151
"104",1.19405547415162,3.18594802783701,4.38000350198863
"105",2.83968038091548,2.92318267907979,0.0835022981643079
"106",3.66716257215489,1.52095734793472,2.14620522422017
"107",0.35045562515281,0.0689791430679858,0.281476482084824
"108",5.16133869245958,1.30219653107951,3.85914216138008
"109",1.65829212095645,1.16305252412828,2.82134464508474
"110",1.27414973107977,0.50724703757869,0.766902693501079
"111",0.240964630803349,2.62279702069841,2.38183238989506
"112",2.01137124252593,0.869437848797768,2.8808090913237
"113",0.188163745901644,1.27577278485136,1.463936530753
"114",2.74132131500633,0.368806911732169,2.37251440327416
"115",0.8068535569172,0.739654622435905,1.54650817935311
"116",4.26068515934054,4.00888887230405,0.251796287036497
"117",1.99060574939824,0.997862527135538,2.98846827653378
"118",2.82958470160717,2.47938615942787,0.350198542179295
"119",0.573862310178903,4.65369301867936,4.07983070850046
"120",1.87783233556146,0.798554372533014,2.67638670809448
"121",0.544436959255032,2.37029830226042,2.91473526151545
"122",3.34166751517884,2.80316878215466,0.538498733024181
"123",2.01346601724923,0.515133422172393,1.49833259507683
"124",3.89795178596161,2.49760348117812,1.40034830478349
"125",1.36603830501129,0.486395130108704,1.85243343511999
"126",1.20338874155818,0.628123792516475,0.575264949041701
"127",1.50765585219069,1.99674635942583,3.50440221161651
"128",1.07472814467922,0.956667425753616,2.03139557043284
"129",2.58132246955585,1.3094149287836,3.89073739833944
"130",2.92746525770854,2.39463349213174,0.532831765576798
"131",1.83367412250611,3.01573215807552,1.18205803556941
"132",4.48795531929265,1.51215849400625,2.97579682528641
"133",0.504017961462094,1.86615137212865,1.36213341066656
"134",0.737213766854219,0.0342406482801088,0.771454415134328
"135",1.29108167614057,2.89250883751691,1.60142716137634
"136",0.856566502342855,0.279241302498458,1.13580780484131
"137",1.0644132107341,0.811462297503568,0.252950913230536
"138",1.75587941920369,1.13303427711118,0.622845142092507
"139",1.40716155496399,1.17808995439213,0.229071600571858
"140",1.78451092996948,1.04898438149436,0.735526548475122
"141",1.28634923587347,1.74476253810984,3.0311117739833
"142",0.45740034481459,2.46669395985204,2.00929361503745
"143",0.95663882285935,1.84231429781957,0.885675474960219
"144",5.51006739672799,3.16424708750411,2.34582030922388
"145",3.70953430898609,0.796828644231705,4.5063629532178
"146",1.40807287540475,2.98188779575892,4.38996067116367
"147",0.504650396225728,0.346942197015144,0.157708199210585
"148",0.347306388888821,3.7065258498018,3.35921946091298
"149",2.17670686155661,3.04464308980248,0.867936228245871
"150",1.55638452531489,0.164716399812224,1.72110092512712
"151",5.07337573959184,2.05478509979453,3.01859063979732
"152",2.31857390112119,1.24029359277923,1.07828030834195
"153",0.804665438428313,0.499346652197402,0.305318786230911
"154",1.41757800828821,2.7628516131128,1.3452736048246
"155",1.83561196775914,0.937730361910721,0.897881605848415
"156",1.75494245302923,1.79284931161743,0.0379068585882022
"157",0.395099643788244,1.30387291122346,0.908773267435214
"158",0.249182246892271,0.932205242554246,0.683022995661975
"159",1.08556362971541,1.06107624102877,0.0244873886866472
"160",0.976266648322889,1.35458915622307,0.378322507900178
"161",0.926761332937681,0.553182530488052,1.47994386342573
"162",2.09259289389454,1.23222444932886,0.860368444565687
"163",0.580971941342045,0.0796245469049784,0.660596488247023
"164",0.793499249429374,0.903999597072147,1.69749884650152
"165",1.28102595564908,0.682747209709777,0.598278745939301
"166",0.837290773284038,4.34199337131654,3.5047025980325
"167",0.792592546840088,2.61985116873838,1.82725862189829
"168",0.492725515381818,0.155950796140853,0.648676311522671
"169",2.03318852295444,3.03404616625199,1.00085764329756
"170",0.542069094675039,0.907647189227538,1.44971628390258
"171",3.73382258168138,6.5547643687127,2.82094178703132
"172",0.402624948167267,0.53383429174267,0.936459239909936
"173",0.410508785602092,2.53869030852545,2.12818152292336
"174",0.214679557615101,0.552310318822775,0.337630761207674
"175",2.23325605667476,0.581140738168909,1.65211531850585
"176",4.02613945169853,1.27546406121541,2.75067539048312
"177",1.36915891977235,1.44890608148054,0.0797471617081923
"178",2.59466572700439,2.80803338942972,0.213367662425331
"179",1.7935268575323,1.5919972310814,0.201529626450903
"180",1.11835218674676,0.312130445416353,1.43048263216311
"181",0.330252652025014,1.37204956501362,1.70230221703864
"182",0.0327509671756845,1.45486154747213,1.42211058029645
"183",0.999259316201991,2.16601928411935,1.16675996791735
"184",1.56877528483632,1.74772514880689,3.31650043364321
"185",3.23317097202415,0.494135649766416,2.73903532225774
"186",0.890711191615299,1.37588537344131,0.48517418182601
"187",0.798728628011831,2.61872999651475,1.82000136850292
"188",2.38300806717209,1.31905687434821,1.06395119282388
"189",1.83802939086102,3.0975657586059,1.25953636774488
"190",2.89546787604957,0.630169759801303,2.26529811624827
"191",1.91476134704887,2.9554664551762,1.04070510812733
"192",1.09499091351241,1.03600092994025,0.0589899835721629
"193",1.76169230257777,0.503257950096828,2.2649502526746
"194",0.563876765384072,3.65120129382793,4.215078059212
"195",2.89945335974572,2.36508566176895,0.534367697976769
"196",1.57780063730953,3.24051616229675,1.66271552498722
"197",1.74523146827749,0.123263269073931,1.86849473735142
"198",2.01371975838805,2.21702350975637,0.203303751368321
"199",1.05155968676031,1.6736992605012,0.622139573740897
"200",0.396092878878199,3.21404721230665,3.61014009118485
"201",0.770476350121867,1.67634137275504,0.905865022633172
"202",0.47156892348236,1.72191401013446,2.19348293361682
